crime_date,primary_type,count
2024-04-20,STALKING,2
2024-04-20,ASSAULT,53
2024-04-20,INTERFERENCE WITH PUBLIC OFFICER,3
2024-04-20,OTHER OFFENSE,53
2024-04-20,WEAPONS VIOLATION,34
2024-04-20,CRIMINAL DAMAGE,79
2024-04-20,SEX OFFENSE,7
2024-04-20,BURGLARY,24
2024-04-20,LIQUOR LAW VIOLATION,3
2024-04-20,HOMICIDE,3
2024-04-20,ROBBERY,20
2024-04-20,THEFT,139
2024-04-20,PUBLIC PEACE VIOLATION,2
2024-04-20,ARSON,1
2024-04-20,CRIMINAL TRESPASS,14
2024-04-20,DECEPTIVE PRACTICE,40
2024-04-20,BATTERY,102
2024-04-21,ARSON,5
2024-04-21,STALKING,2
2024-04-21,CRIMINAL SEXUAL ASSAULT,1
2024-04-21,CRIMINAL TRESPASS,10
2024-04-21,WEAPONS VIOLATION,21
2024-04-21,OFFENSE INVOLVING CHILDREN,3
2024-04-21,CRIMINAL DAMAGE,85
2024-04-21,THEFT,142
2024-04-21,ASSAULT,70
2024-04-21,OTHER OFFENSE,41
2024-04-21,HOMICIDE,1
2024-04-21,BATTERY,133
2024-04-21,BURGLARY,18
2024-04-21,SEX OFFENSE,3
2024-04-21,INTERFERENCE WITH PUBLIC OFFICER,2
2024-04-21,NARCOTICS,12
2024-04-21,ROBBERY,17
2024-04-21,MOTOR VEHICLE THEFT,79
2024-04-21,PUBLIC PEACE VIOLATION,6
2024-04-21,DECEPTIVE PRACTICE,32
2024-04-22,CRIMINAL DAMAGE,74
2024-04-22,HOMICIDE,1
2024-04-22,ROBBERY,33
2024-04-22,OTHER OFFENSE,50
2024-04-22,DECEPTIVE PRACTICE,47
2024-04-22,BATTERY,132
2024-04-22,BURGLARY,21
2024-04-22,CRIMINAL SEXUAL ASSAULT,4
2024-04-22,STALKING,1
2024-04-22,NARCOTICS,18
2024-04-22,THEFT,165
2024-04-22,SEX OFFENSE,2
2024-04-22,MOTOR VEHICLE THEFT,46
2024-04-22,CRIMINAL TRESPASS,16
2024-04-22,WEAPONS VIOLATION,28
2024-04-22,ASSAULT,75
2024-04-22,OFFENSE INVOLVING CHILDREN,12
2024-04-22,KIDNAPPING,1
2024-04-22,PUBLIC PEACE VIOLATION,1
2024-04-23,SEX OFFENSE,3
2024-04-23,NARCOTICS,21
2024-04-23,OFFENSE INVOLVING CHILDREN,5
2024-04-23,BURGLARY,28
2024-04-23,STALKING,1
2024-04-23,ARSON,1
2024-04-23,CRIMINAL TRESPASS,12
2024-04-23,WEAPONS VIOLATION,20
2024-04-23,CONCEALED CARRY LICENSE VIOLATION,2
2024-04-23,MOTOR VEHICLE THEFT,42
2024-04-23,ASSAULT,66
2024-04-23,THEFT,151
2024-04-23,DECEPTIVE PRACTICE,41
2024-04-23,CRIMINAL DAMAGE,87
2024-04-23,ROBBERY,16
2024-04-23,CRIMINAL SEXUAL ASSAULT,2
2024-04-23,BATTERY,119
2024-04-23,HOMICIDE,2
2024-04-23,OTHER OFFENSE,51
2024-04-23,PUBLIC PEACE VIOLATION,1
2024-04-23,INTERFERENCE WITH PUBLIC OFFICER,1
2024-04-24,MOTOR VEHICLE THEFT,53
2024-04-24,ARSON,1
2024-04-24,ASSAULT,82
2024-04-24,BATTERY,113
2024-04-24,CRIMINAL DAMAGE,78
2024-04-24,BURGLARY,20
2024-04-24,STALKING,4
2024-04-24,PUBLIC PEACE VIOLATION,2
2024-04-24,CRIMINAL SEXUAL ASSAULT,5
2024-04-24,WEAPONS VIOLATION,16
2024-04-24,OFFENSE INVOLVING CHILDREN,8
2024-04-24,DECEPTIVE PRACTICE,46
2024-04-24,SEX OFFENSE,5
2024-04-24,GAMBLING,1
2024-04-24,INTERFERENCE WITH PUBLIC OFFICER,2
2024-04-24,OTHER OFFENSE,57
2024-04-24,ROBBERY,11
2024-04-24,LIQUOR LAW VIOLATION,1
2024-04-24,CRIMINAL TRESPASS,13
2024-04-24,THEFT,135
2024-04-24,NARCOTICS,13
2024-04-25,BATTERY,93
2024-04-25,SEX OFFENSE,3
2024-04-25,DECEPTIVE PRACTICE,45
2024-04-25,ROBBERY,29
2024-04-25,CRIMINAL TRESPASS,11
2024-04-25,OTHER OFFENSE,45
2024-04-25,PUBLIC PEACE VIOLATION,1
2024-04-25,OFFENSE INVOLVING CHILDREN,5
2024-04-25,LIQUOR LAW VIOLATION,1
2024-04-25,MOTOR VEHICLE THEFT,29
2024-04-25,ASSAULT,55
2024-04-25,BURGLARY,21
2024-04-25,NARCOTICS,12
2024-04-25,CRIMINAL DAMAGE,69
2024-04-25,INTERFERENCE WITH PUBLIC OFFICER,2
2024-04-25,THEFT,168
2024-04-25,CRIMINAL SEXUAL ASSAULT,5
2024-04-25,PROSTITUTION,2
2024-04-25,WEAPONS VIOLATION,19
2024-04-26,ROBBERY,17
2024-04-26,CRIMINAL TRESPASS,11
2024-04-26,BATTERY,128
2024-04-26,HOMICIDE,1
2024-04-26,PUBLIC PEACE VIOLATION,1
2024-04-26,CRIMINAL SEXUAL ASSAULT,3
2024-04-26,WEAPONS VIOLATION,23
2024-04-26,LIQUOR LAW VIOLATION,2
2024-04-26,STALKING,3
2024-04-26,BURGLARY,24
2024-04-26,CRIMINAL DAMAGE,73
2024-04-26,DECEPTIVE PRACTICE,42
2024-04-26,NARCOTICS,19
2024-04-26,OFFENSE INVOLVING CHILDREN,4
2024-04-26,CONCEALED CARRY LICENSE VIOLATION,1
2024-04-26,OTHER OFFENSE,48
2024-04-26,SEX OFFENSE,4
2024-04-26,THEFT,184
2024-04-26,INTERFERENCE WITH PUBLIC OFFICER,2
2024-04-26,OBSCENITY,1
2024-04-26,ASSAULT,59
2024-04-26,KIDNAPPING,1
2024-04-26,MOTOR VEHICLE THEFT,48
2024-04-26,ARSON,2
2024-04-27,BATTERY,151
2024-04-27,CRIMINAL DAMAGE,91
2024-04-27,NARCOTICS,13
2024-04-27,ASSAULT,56
2024-04-27,OFFENSE INVOLVING CHILDREN,2
2024-04-27,ROBBERY,30
2024-04-27,CRIMINAL SEXUAL ASSAULT,2
2024-04-27,OTHER OFFENSE,52
2024-04-27,THEFT,134
2024-04-27,CRIMINAL TRESPASS,11
2024-04-27,DECEPTIVE PRACTICE,29
2024-04-27,WEAPONS VIOLATION,29
2024-04-27,PUBLIC PEACE VIOLATION,4
2024-04-27,CONCEALED CARRY LICENSE VIOLATION,2
2024-04-27,BURGLARY,18
2024-04-27,SEX OFFENSE,4
2024-04-27,MOTOR VEHICLE THEFT,51
2024-04-27,INTERFERENCE WITH PUBLIC OFFICER,2
2024-04-28,STALKING,2
2024-04-28,BATTERY,173
2024-04-28,DECEPTIVE PRACTICE,35
2024-04-28,HOMICIDE,2
2024-04-28,SEX OFFENSE,1
2024-04-28,PUBLIC PEACE VIOLATION,4
2024-04-28,OFFENSE INVOLVING CHILDREN,7
2024-04-28,LIQUOR LAW VIOLATION,1
2024-04-28,CRIMINAL SEXUAL ASSAULT,8
2024-04-28,WEAPONS VIOLATION,16
2024-04-28,BURGLARY,28
2024-04-28,NARCOTICS,11
2024-04-28,THEFT,143
2024-04-28,ASSAULT,71
2024-04-28,OTHER OFFENSE,44
2024-04-28,ROBBERY,25
2024-04-28,MOTOR VEHICLE THEFT,57
2024-04-28,CRIMINAL TRESPASS,13
2024-04-28,CRIMINAL DAMAGE,115
2024-04-29,STALKING,1
2024-04-29,HOMICIDE,1
2024-04-29,THEFT,157
2024-04-29,PUBLIC PEACE VIOLATION,4
2024-04-29,ASSAULT,83
2024-04-29,ROBBERY,23
2024-04-29,SEX OFFENSE,6
2024-04-29,INTERFERENCE WITH PUBLIC OFFICER,1
2024-04-29,OFFENSE INVOLVING CHILDREN,6
2024-04-29,ARSON,1
2024-04-29,OTHER OFFENSE,49
2024-04-29,CRIMINAL DAMAGE,64
2024-04-29,NARCOTICS,10
2024-04-29,CRIMINAL SEXUAL ASSAULT,4
2024-04-29,WEAPONS VIOLATION,17
2024-04-29,CRIMINAL TRESPASS,13
2024-04-29,CONCEALED CARRY LICENSE VIOLATION,1
2024-04-29,BATTERY,136
2024-04-29,MOTOR VEHICLE THEFT,43
2024-04-29,DECEPTIVE PRACTICE,45
2024-04-29,BURGLARY,21
2024-04-30,CRIMINAL DAMAGE,65
2024-04-30,ASSAULT,83
2024-04-30,SEX OFFENSE,6
2024-04-30,STALKING,1
2024-04-30,THEFT,165
2024-04-30,BATTERY,131
2024-04-30,CONCEALED CARRY LICENSE VIOLATION,3
2024-04-30,WEAPONS VIOLATION,19
2024-04-30,ROBBERY,11
2024-04-30,OTHER OFFENSE,42
2024-04-30,NARCOTICS,19
2024-04-30,MOTOR VEHICLE THEFT,61
2024-04-30,INTIMIDATION,1
2024-04-30,CRIMINAL TRESPASS,22
2024-04-30,HOMICIDE,2
2024-04-30,OFFENSE INVOLVING CHILDREN,10
2024-04-30,DECEPTIVE PRACTICE,40
2024-04-30,CRIMINAL SEXUAL ASSAULT,5
2024-04-30,ARSON,3
2024-04-30,BURGLARY,24
2024-05-01,WEAPONS VIOLATION,13
2024-05-01,CRIMINAL DAMAGE,96
2024-05-01,OTHER OFFENSE,85
2024-05-01,HOMICIDE,1
2024-05-01,THEFT,169
2024-05-01,INTERFERENCE WITH PUBLIC OFFICER,3
2024-05-01,BATTERY,142
2024-05-01,ROBBERY,34
2024-05-01,DECEPTIVE PRACTICE,101
2024-05-01,OFFENSE INVOLVING CHILDREN,13
2024-05-01,NARCOTICS,10
2024-05-01,CRIMINAL SEXUAL ASSAULT,8
2024-05-01,CRIMINAL TRESPASS,9
2024-05-01,ARSON,1
2024-05-01,KIDNAPPING,2
2024-05-01,SEX OFFENSE,8
2024-05-01,STALKING,5
2024-05-01,PROSTITUTION,1
2024-05-01,BURGLARY,25
2024-05-01,ASSAULT,81
2024-05-01,MOTOR VEHICLE THEFT,50
2024-05-01,LIQUOR LAW VIOLATION,1
2024-05-01,OBSCENITY,1
2024-05-01,PUBLIC PEACE VIOLATION,3
2024-05-02,LIQUOR LAW VIOLATION,2
2024-05-02,CRIMINAL TRESPASS,14
2024-05-02,THEFT,167
2024-05-02,SEX OFFENSE,3
2024-05-02,INTERFERENCE WITH PUBLIC OFFICER,3
2024-05-02,STALKING,1
2024-05-02,BURGLARY,24
2024-05-02,OFFENSE INVOLVING CHILDREN,8
2024-05-02,ASSAULT,93
2024-05-02,ROBBERY,29
2024-05-02,CRIMINAL DAMAGE,80
2024-05-02,OTHER OFFENSE,32
2024-05-02,DECEPTIVE PRACTICE,54
2024-05-02,PROSTITUTION,1
2024-05-02,CONCEALED CARRY LICENSE VIOLATION,1
2024-05-02,CRIMINAL SEXUAL ASSAULT,2
2024-05-02,NARCOTICS,15
2024-05-02,BATTERY,163
2024-05-02,INTIMIDATION,1
2024-05-02,HOMICIDE,3
2024-05-02,ARSON,1
2024-05-02,MOTOR VEHICLE THEFT,31
2024-05-02,WEAPONS VIOLATION,19
2024-05-03,BURGLARY,30
2024-05-03,ASSAULT,62
2024-05-03,PROSTITUTION,2
2024-05-03,CRIMINAL TRESPASS,8
2024-05-03,INTIMIDATION,1
2024-05-03,OFFENSE INVOLVING CHILDREN,5
2024-05-03,SEX OFFENSE,3
2024-05-03,ARSON,1
2024-05-03,INTERFERENCE WITH PUBLIC OFFICER,2
2024-05-03,OTHER OFFENSE,41
2024-05-03,WEAPONS VIOLATION,23
2024-05-03,DECEPTIVE PRACTICE,49
2024-05-03,ROBBERY,31
2024-05-03,THEFT,153
2024-05-03,MOTOR VEHICLE THEFT,60
2024-05-03,PUBLIC PEACE VIOLATION,1
2024-05-03,CRIMINAL SEXUAL ASSAULT,7
2024-05-03,STALKING,1
2024-05-03,CRIMINAL DAMAGE,57
2024-05-03,NARCOTICS,17
2024-05-03,BATTERY,120
2024-05-04,NARCOTICS,7
2024-05-04,STALKING,2
2024-05-04,HOMICIDE,4
2024-05-04,THEFT,158
2024-05-04,PUBLIC PEACE VIOLATION,3
2024-05-04,ASSAULT,63
2024-05-04,ROBBERY,34
2024-05-04,WEAPONS VIOLATION,17
2024-05-04,OTHER OFFENSE,32
2024-05-04,OFFENSE INVOLVING CHILDREN,2
2024-05-04,CRIMINAL SEXUAL ASSAULT,6
2024-05-04,SEX OFFENSE,5
2024-05-04,KIDNAPPING,1
2024-05-04,BATTERY,130
2024-05-04,MOTOR VEHICLE THEFT,73
2024-05-04,INTERFERENCE WITH PUBLIC OFFICER,1
2024-05-04,DECEPTIVE PRACTICE,47
2024-05-04,BURGLARY,23
2024-05-04,CRIMINAL DAMAGE,68
2024-05-04,CRIMINAL TRESPASS,14
2024-05-05,THEFT,124
2024-05-05,CRIMINAL TRESPASS,8
2024-05-05,NARCOTICS,11
2024-05-05,CRIMINAL SEXUAL ASSAULT,4
2024-05-05,DECEPTIVE PRACTICE,44
2024-05-05,ARSON,4
2024-05-05,WEAPONS VIOLATION,16
2024-05-05,BURGLARY,19
2024-05-05,ASSAULT,62
2024-05-05,MOTOR VEHICLE THEFT,61
2024-05-05,OTHER OFFENSE,37
2024-05-05,BATTERY,162
2024-05-05,HOMICIDE,3
2024-05-05,OFFENSE INVOLVING CHILDREN,8
2024-05-05,PUBLIC PEACE VIOLATION,5
2024-05-05,SEX OFFENSE,3
2024-05-05,CONCEALED CARRY LICENSE VIOLATION,1
2024-05-05,CRIMINAL DAMAGE,89
2024-05-05,INTERFERENCE WITH PUBLIC OFFICER,2
2024-05-05,ROBBERY,27
2024-05-06,MOTOR VEHICLE THEFT,55
2024-05-06,HOMICIDE,2
2024-05-06,PUBLIC INDECENCY,2
2024-05-06,SEX OFFENSE,3
2024-05-06,NARCOTICS,15
2024-05-06,CRIMINAL TRESPASS,8
2024-05-06,KIDNAPPING,1
2024-05-06,OTHER OFFENSE,42
2024-05-06,ROBBERY,26
2024-05-06,BATTERY,123
2024-05-06,BURGLARY,12
2024-05-06,CRIMINAL DAMAGE,72
2024-05-06,CRIMINAL SEXUAL ASSAULT,2
2024-05-06,WEAPONS VIOLATION,24
2024-05-06,ASSAULT,56
2024-05-06,PUBLIC PEACE VIOLATION,2
2024-05-06,ARSON,2
2024-05-06,DECEPTIVE PRACTICE,62
2024-05-06,THEFT,161
2024-05-06,OFFENSE INVOLVING CHILDREN,4
2024-05-07,THEFT,157
2024-05-07,ROBBERY,32
2024-05-07,BURGLARY,21
2024-05-07,WEAPONS VIOLATION,20
2024-05-07,NARCOTICS,22
2024-05-07,BATTERY,124
2024-05-07,LIQUOR LAW VIOLATION,1
2024-05-07,INTIMIDATION,1
2024-05-07,MOTOR VEHICLE THEFT,60
2024-05-07,OTHER OFFENSE,48
2024-05-07,STALKING,1
2024-05-07,CRIMINAL TRESPASS,10
2024-05-07,CRIMINAL SEXUAL ASSAULT,2
2024-05-07,OFFENSE INVOLVING CHILDREN,2
2024-05-07,ASSAULT,74
2024-05-07,SEX OFFENSE,1
2024-05-07,PUBLIC PEACE VIOLATION,1
2024-05-07,DECEPTIVE PRACTICE,63
2024-05-07,CRIMINAL DAMAGE,71
2024-05-07,INTERFERENCE WITH PUBLIC OFFICER,1
2024-05-07,PROSTITUTION,4
2024-05-08,WEAPONS VIOLATION,16
2024-05-08,THEFT,168
2024-05-08,INTERFERENCE WITH PUBLIC OFFICER,1
2024-05-08,BURGLARY,28
2024-05-08,LIQUOR LAW VIOLATION,2
2024-05-08,ASSAULT,79
2024-05-08,PROSTITUTION,2
2024-05-08,STALKING,3
2024-05-08,OFFENSE INVOLVING CHILDREN,4
2024-05-08,BATTERY,125
2024-05-08,PUBLIC PEACE VIOLATION,2
2024-05-08,ROBBERY,15
2024-05-08,DECEPTIVE PRACTICE,59
2024-05-08,OTHER OFFENSE,66
2024-05-08,SEX OFFENSE,4
2024-05-08,CRIMINAL SEXUAL ASSAULT,5
2024-05-08,INTIMIDATION,1
2024-05-08,NARCOTICS,10
2024-05-08,MOTOR VEHICLE THEFT,68
2024-05-08,CRIMINAL TRESPASS,15
2024-05-08,CRIMINAL DAMAGE,74
2024-05-09,DECEPTIVE PRACTICE,43
2024-05-09,INTERFERENCE WITH PUBLIC OFFICER,1
2024-05-09,ROBBERY,34
2024-05-09,ASSAULT,57
2024-05-09,BURGLARY,27
2024-05-09,HOMICIDE,1
2024-05-09,OTHER OFFENSE,46
2024-05-09,ARSON,2
2024-05-09,SEX OFFENSE,1
2024-05-09,PUBLIC PEACE VIOLATION,3
2024-05-09,MOTOR VEHICLE THEFT,40
2024-05-09,BATTERY,127
2024-05-09,STALKING,1
2024-05-09,THEFT,151
2024-05-09,CRIMINAL TRESPASS,8
2024-05-09,OFFENSE INVOLVING CHILDREN,1
2024-05-09,CRIMINAL SEXUAL ASSAULT,1
2024-05-09,CRIMINAL DAMAGE,77
2024-05-09,NARCOTICS,13
2024-05-09,WEAPONS VIOLATION,12
2024-05-09,CONCEALED CARRY LICENSE VIOLATION,1
2024-05-10,ARSON,3
2024-05-10,CRIMINAL SEXUAL ASSAULT,4
2024-05-10,CRIMINAL TRESPASS,13
2024-05-10,MOTOR VEHICLE THEFT,53
2024-05-10,HOMICIDE,2
2024-05-10,PUBLIC PEACE VIOLATION,4
2024-05-10,THEFT,174
2024-05-10,BURGLARY,24
2024-05-10,WEAPONS VIOLATION,18
2024-05-10,ASSAULT,56
2024-05-10,ROBBERY,21
2024-05-10,SEX OFFENSE,3
2024-05-10,OFFENSE INVOLVING CHILDREN,10
2024-05-10,NARCOTICS,13
2024-05-10,BATTERY,126
2024-05-10,DECEPTIVE PRACTICE,55
2024-05-10,LIQUOR LAW VIOLATION,1
2024-05-10,OTHER OFFENSE,45
2024-05-10,CRIMINAL DAMAGE,58
2024-05-10,INTERFERENCE WITH PUBLIC OFFICER,1
2024-05-11,MOTOR VEHICLE THEFT,64
2024-05-11,SEX OFFENSE,6
2024-05-11,CRIMINAL TRESPASS,10
2024-05-11,BURGLARY,30
2024-05-11,CRIMINAL SEXUAL ASSAULT,4
2024-05-11,NARCOTICS,13
2024-05-11,ROBBERY,20
2024-05-11,HOMICIDE,3
2024-05-11,WEAPONS VIOLATION,31
2024-05-11,INTERFERENCE WITH PUBLIC OFFICER,2
2024-05-11,BATTERY,138
2024-05-11,DECEPTIVE PRACTICE,40
2024-05-11,ASSAULT,70
2024-05-11,OFFENSE INVOLVING CHILDREN,3
2024-05-11,INTIMIDATION,1
2024-05-11,PUBLIC PEACE VIOLATION,4
2024-05-11,CRIMINAL DAMAGE,87
2024-05-11,THEFT,158
2024-05-11,STALKING,1
2024-05-11,OTHER OFFENSE,44
2024-05-12,ARSON,3
2024-05-12,ASSAULT,74
2024-05-12,MOTOR VEHICLE THEFT,55
2024-05-12,THEFT,147
2024-05-12,SEX OFFENSE,3
2024-05-12,BURGLARY,23
2024-05-12,BATTERY,179
2024-05-12,CRIMINAL DAMAGE,84
2024-05-12,ROBBERY,25
2024-05-12,DECEPTIVE PRACTICE,31
2024-05-12,CRIMINAL SEXUAL ASSAULT,4
2024-05-12,CRIMINAL TRESPASS,9
2024-05-12,OFFENSE INVOLVING CHILDREN,5
2024-05-12,GAMBLING,1
2024-05-12,OTHER OFFENSE,40
2024-05-12,NARCOTICS,10
2024-05-12,HOMICIDE,2
2024-05-12,WEAPONS VIOLATION,34
2024-05-12,INTERFERENCE WITH PUBLIC OFFICER,2
2024-05-13,STALKING,2
2024-05-13,MOTOR VEHICLE THEFT,71
2024-05-13,ASSAULT,59
2024-05-13,BATTERY,129
2024-05-13,WEAPONS VIOLATION,19
2024-05-13,BURGLARY,21
2024-05-13,CRIMINAL TRESPASS,11
2024-05-13,CONCEALED CARRY LICENSE VIOLATION,1
2024-05-13,SEX OFFENSE,3
2024-05-13,DECEPTIVE PRACTICE,36
2024-05-13,PUBLIC PEACE VIOLATION,1
2024-05-13,HOMICIDE,2
2024-05-13,CRIMINAL DAMAGE,77
2024-05-13,KIDNAPPING,1
2024-05-13,THEFT,159
2024-05-13,OTHER OFFENSE,59
2024-05-13,NARCOTICS,17
2024-05-13,OFFENSE INVOLVING CHILDREN,7
2024-05-13,ARSON,3
2024-05-13,ROBBERY,35
2024-05-13,CRIMINAL SEXUAL ASSAULT,4
2024-05-14,PUBLIC PEACE VIOLATION,2
2024-05-14,WEAPONS VIOLATION,20
2024-05-14,OTHER OFFENSE,44
2024-05-14,PROSTITUTION,4
2024-05-14,MOTOR VEHICLE THEFT,52
2024-05-14,BURGLARY,33
2024-05-14,ROBBERY,24
2024-05-14,BATTERY,130
2024-05-14,SEX OFFENSE,6
2024-05-14,HOMICIDE,1
2024-05-14,NARCOTICS,11
2024-05-14,KIDNAPPING,1
2024-05-14,OFFENSE INVOLVING CHILDREN,9
2024-05-14,THEFT,164
2024-05-14,DECEPTIVE PRACTICE,33
2024-05-14,CRIMINAL DAMAGE,89
2024-05-14,CRIMINAL TRESPASS,27
2024-05-14,ASSAULT,77
2024-05-14,STALKING,2
2024-05-15,INTIMIDATION,2
2024-05-15,WEAPONS VIOLATION,14
2024-05-15,INTERFERENCE WITH PUBLIC OFFICER,3
2024-05-15,OTHER OFFENSE,61
2024-05-15,CRIMINAL SEXUAL ASSAULT,3
2024-05-15,DECEPTIVE PRACTICE,56
2024-05-15,ARSON,4
2024-05-15,HOMICIDE,1
2024-05-15,THEFT,186
2024-05-15,PUBLIC PEACE VIOLATION,2
2024-05-15,ROBBERY,28
2024-05-15,NARCOTICS,15
2024-05-15,OFFENSE INVOLVING CHILDREN,6
2024-05-15,CRIMINAL TRESPASS,13
2024-05-15,PROSTITUTION,2
2024-05-15,ASSAULT,81
2024-05-15,STALKING,1
2024-05-15,CRIMINAL DAMAGE,42
2024-05-15,MOTOR VEHICLE THEFT,54
2024-05-15,SEX OFFENSE,5
2024-05-15,BATTERY,152
2024-05-15,BURGLARY,15
2024-05-16,STALKING,1
2024-05-16,OBSCENITY,1
2024-05-16,CRIMINAL DAMAGE,74
2024-05-16,ROBBERY,20
2024-05-16,PROSTITUTION,2
2024-05-16,HOMICIDE,2
2024-05-16,SEX OFFENSE,4
2024-05-16,THEFT,172
2024-05-16,ASSAULT,84
2024-05-16,NARCOTICS,9
2024-05-16,INTERFERENCE WITH PUBLIC OFFICER,4
2024-05-16,BURGLARY,26
2024-05-16,CONCEALED CARRY LICENSE VIOLATION,2
2024-05-16,MOTOR VEHICLE THEFT,51
2024-05-16,CRIMINAL TRESPASS,20
2024-05-16,WEAPONS VIOLATION,12
2024-05-16,BATTERY,149
2024-05-16,OFFENSE INVOLVING CHILDREN,8
2024-05-16,CRIMINAL SEXUAL ASSAULT,4
2024-05-16,OTHER OFFENSE,37
2024-05-16,INTIMIDATION,1
2024-05-16,PUBLIC PEACE VIOLATION,2
2024-05-16,DECEPTIVE PRACTICE,38
2024-05-17,SEX OFFENSE,6
2024-05-17,MOTOR VEHICLE THEFT,71
2024-05-17,ASSAULT,71
2024-05-17,BATTERY,143
2024-05-17,THEFT,174
2024-05-17,ROBBERY,23
2024-05-17,OFFENSE INVOLVING CHILDREN,9
2024-05-17,HOMICIDE,2
2024-05-17,OTHER OFFENSE,52
2024-05-17,CRIMINAL TRESPASS,11
2024-05-17,CRIMINAL DAMAGE,86
2024-05-17,NARCOTICS,15
2024-05-17,BURGLARY,41
2024-05-17,DECEPTIVE PRACTICE,38
2024-05-17,CRIMINAL SEXUAL ASSAULT,8
2024-05-17,INTERFERENCE WITH PUBLIC OFFICER,2
2024-05-17,PROSTITUTION,2
2024-05-17,WEAPONS VIOLATION,29
2024-05-17,CONCEALED CARRY LICENSE VIOLATION,1
2024-05-17,PUBLIC PEACE VIOLATION,3
2024-05-18,CRIMINAL TRESPASS,14
2024-05-18,DECEPTIVE PRACTICE,38
2024-05-18,CRIMINAL SEXUAL ASSAULT,8
2024-05-18,INTERFERENCE WITH PUBLIC OFFICER,3
2024-05-18,ASSAULT,77
2024-05-18,LIQUOR LAW VIOLATION,1
2024-05-18,BATTERY,177
2024-05-18,THEFT,147
2024-05-18,BURGLARY,22
2024-05-18,GAMBLING,1
2024-05-18,MOTOR VEHICLE THEFT,56
2024-05-18,OFFENSE INVOLVING CHILDREN,3
2024-05-18,CRIMINAL DAMAGE,72
2024-05-18,CONCEALED CARRY LICENSE VIOLATION,1
2024-05-18,HOMICIDE,1
2024-05-18,PUBLIC PEACE VIOLATION,2
2024-05-18,ROBBERY,20
2024-05-18,SEX OFFENSE,2
2024-05-18,OTHER OFFENSE,50
2024-05-18,NARCOTICS,10
2024-05-18,PROSTITUTION,2
2024-05-18,STALKING,2
2024-05-18,WEAPONS VIOLATION,32
2024-05-19,PUBLIC PEACE VIOLATION,2
2024-05-19,BATTERY,183
2024-05-19,CRIMINAL DAMAGE,98
2024-05-19,CRIMINAL SEXUAL ASSAULT,5
2024-05-19,WEAPONS VIOLATION,29
2024-05-19,DECEPTIVE PRACTICE,34
2024-05-19,OFFENSE INVOLVING CHILDREN,7
2024-05-19,CRIMINAL TRESPASS,11
2024-05-19,BURGLARY,20
2024-05-19,OTHER OFFENSE,39
2024-05-19,NARCOTICS,12
2024-05-19,INTERFERENCE WITH PUBLIC OFFICER,4
2024-05-19,MOTOR VEHICLE THEFT,62
2024-05-19,ROBBERY,29
2024-05-19,ASSAULT,90
2024-05-19,STALKING,1
2024-05-19,THEFT,140
2024-05-20,BATTERY,158
2024-05-20,HOMICIDE,1
2024-05-20,ASSAULT,73
2024-05-20,STALKING,2
2024-05-20,BURGLARY,21
2024-05-20,KIDNAPPING,1
2024-05-20,CRIMINAL TRESPASS,17
2024-05-20,CRIMINAL DAMAGE,103
2024-05-20,THEFT,160
2024-05-20,CRIMINAL SEXUAL ASSAULT,7
2024-05-20,INTIMIDATION,1
2024-05-20,DECEPTIVE PRACTICE,47
2024-05-20,MOTOR VEHICLE THEFT,40
2024-05-20,ARSON,2
2024-05-20,OFFENSE INVOLVING CHILDREN,6
2024-05-20,INTERFERENCE WITH PUBLIC OFFICER,1
2024-05-20,OTHER OFFENSE,53
2024-05-20,CONCEALED CARRY LICENSE VIOLATION,1
2024-05-20,SEX OFFENSE,3
2024-05-20,PUBLIC PEACE VIOLATION,3
2024-05-20,NARCOTICS,14
2024-05-20,ROBBERY,28
2024-05-20,WEAPONS VIOLATION,30
2024-05-21,THEFT,208
2024-05-21,ASSAULT,77
2024-05-21,BATTERY,132
2024-05-21,CRIMINAL DAMAGE,79
2024-05-21,ARSON,2
2024-05-21,OTHER OFFENSE,49
2024-05-21,ROBBERY,25
2024-05-21,NARCOTICS,14
2024-05-21,CRIMINAL SEXUAL ASSAULT,2
2024-05-21,HOMICIDE,1
2024-05-21,INTERFERENCE WITH PUBLIC OFFICER,2
2024-05-21,STALKING,4
2024-05-21,MOTOR VEHICLE THEFT,52
2024-05-21,PROSTITUTION,1
2024-05-21,DECEPTIVE PRACTICE,48
2024-05-21,SEX OFFENSE,4
2024-05-21,CRIMINAL TRESPASS,12
2024-05-21,WEAPONS VIOLATION,26
2024-05-21,BURGLARY,22
2024-05-21,OFFENSE INVOLVING CHILDREN,7
2024-05-22,INTIMIDATION,1
2024-05-22,CRIMINAL DAMAGE,77
2024-05-22,OFFENSE INVOLVING CHILDREN,4
2024-05-22,MOTOR VEHICLE THEFT,66
2024-05-22,DECEPTIVE PRACTICE,60
2024-05-22,THEFT,162
2024-05-22,CONCEALED CARRY LICENSE VIOLATION,1
2024-05-22,ARSON,4
2024-05-22,OTHER OFFENSE,74
2024-05-22,BURGLARY,22
2024-05-22,SEX OFFENSE,7
2024-05-22,CRIMINAL SEXUAL ASSAULT,5
2024-05-22,HOMICIDE,3
2024-05-22,WEAPONS VIOLATION,19
2024-05-22,STALKING,1
2024-05-22,BATTERY,145
2024-05-22,ROBBERY,19
2024-05-22,CRIMINAL TRESPASS,17
2024-05-22,ASSAULT,91
